geno rs8 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 -0.61 -0.61 0.39 0.39 -0.61 0.39 0.39 -0.61 0.39 -0.61 1.39 -0.61 0.39 -0.61 -0.61 -0.61 -0.61 0.39 -0.61 -0.61 -0.61 0.39 0.39 -0.61 -0.61 -0.61 -0.61 0.39 0.39 -0.61 0.39 0.39 0.39 0.39 0.39 1.39 0.39 -0.61 0.39 1.39 0.39 0.39 -0.61 -0.61 -0.61 0.39 0.39 0.39 -0.61 -0.61 -0.61 0.39 -0.61 0.39 -0.61 -0.61 1.39 0.39 -0.61 0.39 0.39 0.39 -0.61 -0.61 -0.61 -0.61 -0.61 0.39 0.39 0.39 0.39 0.39 -0.61 0.39 0.39 0.39 0.39 0.39 0.39 -0.61 -0.61 0.39 -0.61 -0.61 0.39 0.39 -0.61 0.39 -0.61 -0.61 -0.61 0.39
geno rs9 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 0.77 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 0.77 -0.23 0.77 0.77 0.77 -0.23 -0.23 -0.23 -0.23 0.77 0.77 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 0.77 0.77 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23
geno rs10 0.68 -0.32 -0.32 -0.32 -0.32 -0.32 0.68 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 0.68 -0.32 -0.32 -0.32 -0.32 -0.32 0.68 -0.32 0.68 -0.32 0.68 0.68 -0.32 -0.32 -0.32 0.68 0.68 0.68 -0.32 -0.32 -0.32 0.68 0.68 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 0.68 -0.32 -0.32 -0.32 0.68 -0.32 0.68 0.68 0.68 -0.32 -0.32 -0.32 -0.32 0.68 0.68 0.68 -0.32 -0.32 -0.32 -0.32 -0.32 0.68 0.68 0.68 -0.32 -0.32 0.68 0.68 0.68 -0.32 0.68 0.68 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32 0.68 -0.32 0.68 -0.32 -0.32 0.68 -0.32 -0.32 -0.32 -0.32 0.68 -0.32
geno rs11 -0.55 0.45 0.45 0.45 0.45 0.45 -0.55 -0.55 -0.55 1.45 -0.55 0.45 1.45 -0.55 -0.55 0.45 -0.55 -0.55 -0.55 -0.55 -0.55 0.45 0.45 0.45 -0.55 -0.55 0.45 0.45 -0.55 0.45 0.45 -0.55 0.45 0.45 0.45 -0.55 0.45 1.45 -0.55 -0.55 -0.55 -0.55 -0.55 -0.55 0.45 0.45 0.45 -0.55 0.45 -0.55 0.45 1.45 0.45 -0.55 -0.55 0.45 -0.55 -0.55 0.45 -0.55 0.45 -0.55 0.45 0.45 -0.55 0.45 -0.55 -0.55 -0.55 0.45 -0.55 -0.55 0.45 -0.55 0.45 0.45 -0.55 -0.55 -0.55 -0.55 0.45 -0.55 -0.55 -0.55 -0.55 -0.55 0.45 1.45 -0.55 0.45 0.45 1.45 -0.55 0.45 0.45 -0.55 0.45 -0.55 0.45 0.45
geno rs12 1.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 -0.9 0.1 0.1 -0.9 1.1 0.1 -0.9 0.1 -0.9 1.1 0.1 0.1 0.1 -0.9 0.1 0.1 0.1 -0.9 -0.9 0.1 0.1 0.1 0.1 -0.9 0.1 0.1 1.1 0.1 -0.9 0.1 1.1 0.1 1.1 1.1 1.1 0.1 -0.9 0.1 1.1 0.1 0.1 -0.9 -0.9 0.1 0.1 1.1 0.1 0.1 -0.9 -0.9 0.1 -0.9 0.1 0.1 0.1 1.1 0.1 -0.9 0.1 0.1 0.1 0.1 0.1 -0.9 -0.9 0.1 0.1 0.1 1.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 -0.9 0.1 0.1 0.1 -0.9 0.1 0.1 -0.9 0.1 0.1 -0.9 0.1 0.1
geno rs13 -0.49 -0.49 -0.49 0.51 0.51 -0.49 -0.49 -0.49 -0.49 1.51 -0.49 0.51 0.51 0.51 -0.49 0.51 -0.49 -0.49 -0.49 -0.49 -0.49 0.51 0.51 0.51 -0.49 -0.49 0.51 0.51 -0.49 0.51 0.51 -0.49 0.51 -0.49 -0.49 -0.49 0.51 1.51 -0.49 -0.49 -0.49 -0.49 -0.49 -0.49 0.51 0.51 0.51 -0.49 0.51 -0.49 0.51 1.51 0.51 -0.49 -0.49 0.51 -0.49 -0.49 0.51 -0.49 0.51 -0.49 0.51 0.51 -0.49 0.51 -0.49 -0.49 -0.49 0.51 -0.49 -0.49 0.51 -0.49 0.51 0.51 -0.49 -0.49 -0.49 -0.49 0.51 -0.49 -0.49 -0.49 -0.49 -0.49 0.51 0.51 -0.49 0.51 0.51 1.51 -0.49 0.51 0.51 -0.49 0.51 -0.49 0.51 0.51
geno rs14 -0.21 0.79 0.79 -0.21 0.79 0.79 -0.21 0.79 -0.21 -0.21 0.79 0.79 -0.21 -0.21 0.79 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 0.79 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 0.79 0.79 0.79 -0.21 -0.21 0.79 0.79 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 0.79 0.79 -0.21 -0.21 0.79 -0.21 0.79 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 -0.21 0.79 -0.21 -0.21 0.79 -0.21 -0.21 -0.21 -0.21 0.79 -0.21
geno rs15 -0.38 0.62 0.62 -0.38 0.62 0.62 -0.38 -0.38 0.62 -0.38 0.62 -0.38 -0.38 -0.38 0.62 -0.38 0.62 -0.38 0.62 0.62 0.62 0.62 -0.38 -0.38 0.62 0.62 0.62 -0.38 0.62 0.62 0.62 -0.38 0.62 0.62 0.62 -0.38 -0.38 -0.38 -0.38 0.62 -0.38 -0.38 0.62 -0.38 -0.38 0.62 -0.38 -0.38 -0.38 -0.38 0.62 -0.38 0.62 -0.38 -0.38 -0.38 -0.38 0.62 0.62 -0.38 -0.38 -0.38 -0.38 -0.38 -0.38 -0.38 0.62 -0.38 -0.38 -0.38 -0.38 -0.38 -0.38 -0.38 0.62 0.62 -0.38 -0.38 -0.38 -0.38 0.62 0.62 0.62 0.62 -0.38 -0.38 -0.38 -0.38 -0.38 -0.38 -0.38 0.62 -0.38 0.62 -0.38 0.62 -0.38 -0.38 -0.38 -0.38
geno rs16 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 0.82 -0.18 -0.18 0.82 0.82 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 0.82 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 0.82 -0.18 -0.18 0.82 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18 -0.18
geno rs17 -0.41 0.59 -0.41 -0.41 0.59 -0.41 -0.41 0.59 -0.41 0.59 -0.41 -0.41 0.59 -0.41 -0.41 0.59 0.59 -0.41 -0.41 -0.41 -0.41 -0.41 0.59 0.59 -0.41 -0.41 -0.41 0.59 0.59 0.59 -0.41 -0.41 -0.41 -0.41 -0.41 -0.41 0.59 0.59 0.59 -0.41 -0.41 0.59 0.59 -0.41 -0.41 -0.41 -0.41 -0.41 -0.41 0.59 0.59 -0.41 0.59 -0.41 -0.41 0.59 0.59 0.59 0.59 -0.41 -0.41 0.59 -0.41 0.59 -0.41 -0.41 -0.41 0.59 -0.41 0.59 -0.41 -0.41 -0.41 0.59 -0.41 0.59 -0.41 -0.41 -0.41 0.59 0.59 0.59 -0.41 -0.41 0.59 -0.41 -0.41 0.59 -0.41 -0.41 -0.41 0.59 -0.41 0.59 -0.41 0.59 0.59 0.59 0.59 -0.41
geno rs18 -0.23 0.77 0.77 -0.23 0.77 0.77 -0.23 0.77 -0.23 -0.23 0.77 0.77 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 0.77 0.77 -0.23 -0.23 0.77 0.77 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 0.77 0.77 -0.23 -0.23 0.77 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23 0.77 -0.23 -0.23 -0.23 -0.23 -0.23 -0.23
geno rs19 -0.62 -0.62 -0.62 0.38 -0.62 -0.62 -0.62 -0.62 -0.62 0.38 -0.62 -0.62 -0.62 0.38 -0.62 0.38 0.38 -0.62 0.38 0.38 -0.62 -0.62 0.38 0.38 0.38 0.38 0.38 -0.62 -0.62 -0.62 -0.62 0.38 -0.62 -0.62 -0.62 0.38 0.38 -0.62 -0.62 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 -0.62 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 -0.62 -0.62 -0.62 0.38 -0.62 -0.62 0.38 -0.62 0.38 -0.62 0.38 0.38 0.38 0.38 -0.62 0.38 0.38 -0.62 0.38 0.38 -0.62 0.38 -0.62 0.38 -0.62 0.38 -0.62
geno rs20 -0.26 0.74 0.74 0.74 0.74 0.74 -0.26 0.74 0.74 -0.26 0.74 0.74 -0.26 -0.26 0.74 0.74 -0.26 -0.26 -0.26 -0.26 0.74 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 0.74 0.74 0.74 -0.26 -0.26 0.74 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 0.74 0.74 -0.26 -0.26 0.74 -0.26 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26 0.74 -0.26 -0.26 -0.26 -0.26 -0.26 -0.26
geno rs21 0.51 -0.49 -0.49 0.51 -0.49 -0.49 0.51 -0.49 0.51 -0.49 -0.49 -0.49 -0.49 0.51 -0.49 0.51 0.51 -0.49 0.51 0.51 -0.49 -0.49 0.51 0.51 0.51 0.51 -0.49 0.51 -0.49 -0.49 -0.49 0.51 -0.49 -0.49 -0.49 0.51 -0.49 -0.49 -0.49 -0.49 -0.49 -0.49 0.51 0.51 0.51 0.51 0.51 0.51 0.51 -0.49 -0.49 -0.49 0.51 -0.49 0.51 -0.49 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 -0.49 0.51 0.51 0.51 -0.49 0.51 -0.49 -0.49 0.51 -0.49 -0.49 0.51 -0.49 -0.49 -0.49 0.51 0.51 -0.49 0.51 -0.49 0.51 0.51 -0.49 -0.49 -0.49 -0.49 0.51 -0.49 -0.49 -0.49 -0.49 -0.49
geno rs22 0.31 -0.69 -0.69 0.31 -0.69 -0.69 0.31 -0.69 0.31 0.31 -0.69 -0.69 -0.69 0.31 -0.69 0.31 0.31 -0.69 0.31 0.31 0.31 -0.69 0.31 0.31 -0.69 0.31 -0.69 -0.69 -0.69 0.31 -0.69 0.31 0.31 -0.69 -0.69 -0.69 0.31 0.31 0.31 -0.69 -0.69 -0.69 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 -0.69 0.31 0.31 0.31 0.31 -0.69 -0.69 0.31 0.31 0.31 0.31 0.31 -0.69 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 -0.69 0.31 0.31 0.31 -0.69 0.31 -0.69 0.31 0.31 0.31 0.31 0.31 0.31 0.31 -0.69 0.31 0.31 0.31 0.31 -0.69 0.31 0.31 0.31 0.31 0.31 0.31
geno rs23 0.15 -0.85 0.15 0.15 0.15 0.15 0.15 0.15 0.15 -0.85 0.15 0.15 -0.85 0.15 0.15 0.15 0.15 -0.85 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 -0.85 0.15 0.15 0.15 0.15 0.15 -0.85 0.15 0.15 0.15 -0.85 0.15 0.15 0.15 0.15 -0.85 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 -0.85 0.15 0.15 -0.85 0.15 0.15 0.15 0.15 0.15 0.15 0.15 -0.85 0.15 -0.85 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 -0.85 0.15 -0.85 0.15 0.15 0.15 0.15 -0.85 0.15
geno rs24 -0.56 -0.56 -0.56 0.44 -0.56 -0.56 -0.56 -0.56 -0.56 0.44 -0.56 -0.56 -0.56 0.44 -0.56 -0.56 0.44 0.44 -0.56 0.44 -0.56 -0.56 0.44 0.44 0.44 0.44 0.44 -0.56 -0.56 -0.56 -0.56 0.44 -0.56 -0.56 -0.56 -0.56 0.44 0.44 -0.56 0.44 -0.56 0.44 0.44 0.44 0.44 -0.56 0.44 0.44 0.44 -0.56 -0.56 0.44 0.44 0.44 0.44 0.44 0.44 0.44 -0.56 0.44 0.44 0.44 0.44 0.44 -0.56 0.44 -0.56 -0.56 0.44 0.44 -0.56 0.44 -0.56 -0.56 -0.56 -0.56 0.44 -0.56 -0.56 0.44 -0.56 -0.56 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 -0.56 0.44 0.44 0.44 -0.56 0.44 0.44
